Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-006654,2020-02,02/10/2020 04:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4477,NEOSHO ST,5, , ,4477,NEOSHO,885589.4,1002438
20-006805,2020-02,02/10/2020 04:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6012,CHILDRESS AVE,8, , ,6012,CHILDRESS,877490.5,999366.3
20-006761,2020-02,02/10/2020 04:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7201,LANSDOWNE AVE,9, , ,7201,LANSDOWNE,872005.1,1004597
20-006655,2020-02,02/10/2020 04:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5170,DR MARTIN LUTHER KING DR,51, , ,5170,DR MARTIN LUTHER KING,886642.9,1031104
20-006995,2020-02,02/10/2020 06:50,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8870,LOWELL ST,74, , ,8870,LOWELL,898212.8,1053200
20-006759,2020-02,02/10/2020 07:00,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4252,NEOSHO ST,5, ,APT 205,4252,NEOSHO,887159.2,1001774
20-006661,2020-02,02/10/2020 07:02,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6016,MINNESOTA AVE,1, , ,6016,MINNESOTA,892621.5,992710
20-006666,2020-02,02/10/2020 07:27,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3500,S BROADWAY,18, , , , ,901197.8,1003873
20-006883,2020-02,02/10/2020 07:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1557,FAIRMOUNT AVE,43, , ,1557,FAIRMOUNT,877249,1015856
20-006665,2020-02,02/10/2020 07:40,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2418,S 11TH ST,21, , ,2418,11TH,903103.1,1008875
20-006795,2020-02,02/10/2020 07:45,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6300,LOUISIANA AVE,1, , ,6300,LOUISIANA,889821.9,993695.4
20-006670,2020-02,02/10/2020 07:54,Y, , ,1, ,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3221,ST LOUIS AVE,59, , , , ,900260.1,1027380
20-006753,2020-02,02/10/2020 08:00,Y, , ,1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3732,MAFFITT AVE,59, , ,3732,MAFFITT,898819.7,1027537
20-008158,2020-02,02/10/2020 08:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,418,S TUCKER BLVD,35,U-HAUL, ,418,TUCKER,906090.9,1016042
20-008364,2020-02,02/10/2020 08:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6040,POTOMAC ST,9, , ,6040,POTOMAC,879052,1006783
20-007060,2020-02,02/10/2020 08:00,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,4240,DUNCAN AVE,38, , ,4240,DUNCAN,891331.9,1019990
20-006694,2020-02,02/10/2020 08:20,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3329,EADS AVE,31, , ,3329,EADS,896165.8,1014170
20-006673,2020-02,02/10/2020 08:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2610,CLARK AVE,37, ,PARKING LOT,2610,CLARK,900994.8,1017902
20-006771,2020-02,02/10/2020 08:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7201,LANSDOWNE AVE,9,METROLINK - SHREWSBURY, ,7201,LANSDOWNE,872005.1,1004597
20-006684,2020-02,02/10/2020 08:47,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,100,S 4TH ST,35,TUCKER ELLIS 6TH FLOOR,TUCKER ELLIS,100,4TH,909072.3,1016160
20-008022,2020-02,02/10/2020 09:00,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,4415,NATURAL BRIDGE AVE,69, ,@LIBRARY- JULIA DAVIS BRANCH,4415,NATURAL BRIDGE,895362.3,1033087
20-008018,2020-02,02/10/2020 09:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,1111,HODIAMONT AVE,48, , ,1111,HODIAMONT,879216.3,1030731
20-007679,2020-02,02/10/2020 09:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3810,DUNNICA AVE,16, ,1ST FLOOR APARTMENT,3812,DUNNICA,891554.5,1002914
20-007266,2020-02,02/10/2020 09:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4898,FYLER AVE,15, , ,4898,FYLER,885866.6,1007204
20-006678,2020-02,02/10/2020 09:19,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5025,ST LOUIS AVE,52, , ,5025,ST LOUIS,889823.3,1033678
20-006748,2020-02,02/10/2020 09:35,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,208,N 9TH ST,35,PAUL BROWN LOFTS, ,208,9TH,907701.2,1017745
20-006696,2020-02,02/10/2020 09:52,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,5910,CLIFTON AVE,8, ,@SCHOOL - BUSCH SCHOOL OF CHARACTER,5910,CLIFTON,878374.1,999302.7
20-007186,2020-02,02/10/2020 10:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5310,N EUCLID AVE,71, ,@EUCLID PZ,3217,DR MARTIN LUTHER KING,894542.1,1038824
20-006695,2020-02,02/10/2020 10:17,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1729,PRESERVATION PL,61, , ,1729,PRESERVATION,906189.8,1022184
20-006699,2020-02,02/10/2020 10:28,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3036,CASS AVE,59, , ,3035,CASS,899748.5,1024402
20-006697,2020-02,02/10/2020 10:46,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,7830,BANDERO DR,1, , ,7875,RIO TINTO,886197.3,989867
20-006821,2020-02,02/10/2020 11:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4424,ROSALIE ST,69, ,APT 1 W,4424,ROSALIE,897655.4,1036480
20-006693,2020-02,02/10/2020 11:30,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1400,CHESTNUT ST,36, ,CITY STREET,1400,CHESTNUT,905799.8,1017945
20-006704,2020-02,02/10/2020 11:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3425,UNION BLVD,50, ,NU FASHION,3425,UNION,888863.8,1035621
20-009347,2020-02,02/10/2020 12:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8000,HALL ST,79, , ,8000,HALL,898772.4,1047846
20-006736,2020-02,02/10/2020 12:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4660,CHIPPEWA ST,5,PLANET FITNESS, , , ,885362.3,1003846
20-006937,2020-02,02/10/2020 12:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1004,SPRUCE ST,35, , ,1004,SPRUCE,906666.7,1015976
20-006705,2020-02,02/10/2020 12:11,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2921,N NEWSTEAD AVE,56,NEWSTEAD FOOD MARKET AND GRILL, ,2921,NEWSTEAD,894344.9,1031037
20-006708,2020-02,02/10/2020 12:15,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,7201,LANSDOWNE AVE,9, ,@METROLINK - SHREWSBURY,7201,LANSDOWNE,872005.1,1004597
20-006706,2020-02,02/10/2020 12:30,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N 19TH ST / CARR DR,61, , , , ,904559.3,1021416
20-006718,2020-02,02/10/2020 12:30,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,S EUCLID AVE / PARKVIEW PL,38, , , , ,888011.7,1021105
20-006725,2020-02,02/10/2020 12:40,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,7600,HALL ST,79,MEDIUM SECURITY INSTITUTION,@WORKHOUSE,7600,HALL,899461.2,1045874
20-006714,2020-02,02/10/2020 12:52,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,2500,SEMPLE AVE,50, , ,6627,DR MARTIN L KING,886270.8,1033608
20-006728,2020-02,02/10/2020 13:15,Y, , ,1, ,182999,0,DRUGS-POSSESSION/OTHR UNSPEC DRUG,441,SHEPLEY DR,0, , ,1915,OLIVE,905537.3,1064615
20-006727,2020-02,02/10/2020 13:20,Y, , ,1, , 41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,2751,ALLEN AVE,24, ,APT A,2751,ALLEN,898589.1,1012105
20-006777,2020-02,02/10/2020 13:20,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4603,STEFFENS AVE,5, , ,4603,STEFFENS,888920.5,1000685
20-006726,2020-02,02/10/2020 13:31,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,101,S 14TH ST,36,ENTERPRISE CENTER, ,101,14TH,905518.4,1017446
20-009501,2020-02,02/10/2020 13:37,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,4362,LACLEDE AVE,38, , ,4362,LACLEDE,890515.7,1021325
20-006746,2020-02,02/10/2020 13:40,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,0,CHOUTEAU AVE / S VANDEVENTER A,28,WHITE CASTLE, , , ,892331.3,1017682
20-006730,2020-02,02/10/2020 13:45,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4210,GARFIELD,36, , ,4210,GARFIELD,906177.4,1016672
20-006806,2020-02,02/10/2020 14:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",400,S 14TH ST,36,SHERATON HOTEL, ,400,14TH,905362.3,1016200
20-007651,2020-02,02/10/2020 14:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1414,BENTON ST,63, , ,1414,BENTON,906734.9,1025162
20-006755,2020-02,02/10/2020 14:18,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5615,PERSHING AVE,47, , ,5615,PERSHING,882066.9,1025169
20-006732,2020-02,02/10/2020 14:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,100,S 14TH ST,36, , , , ,905595.6,1017724
20-006745,2020-02,02/10/2020 14:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,SE CHAMBERS RD / RIVERVIEW DR,75, , , , ,906038.4,1060370
20-007213,2020-02,02/10/2020 14:50,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,BARNES JEWISH HOSPITAL PLZ,38, ,@1 BARNES HOSPITAL PLZ,1, ,887396.8,1020150
20-006737,2020-02,02/10/2020 14:57,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1220,S 8TH ST,34, , ,1220,8TH,906600.7,1012815
20-006752,2020-02,02/10/2020 14:59,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",800,WASHINGTON AVE,35,MARRIOTT ST LOUIS GRAND HOTEL, ,800,WASHINGTON,908297.3,1018623
20-007824,2020-02,02/10/2020 15:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,6070,CATES AVE,48, , ,6070,CATES,878664.2,1028630
20-006757,2020-02,02/10/2020 15:09,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25,SCHNUCKS,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
20-006762,2020-02,02/10/2020 15:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4535,FOREST PARK AVE,38, ,NORTH SHOULDER IN FRONT OF 4535 FORE,4535,FOREST PARK,888418.1,1021680
20-006741,2020-02,02/10/2020 15:20,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,901,WASHINGTON AVE,35,CECI S,#1095036,901,WASHINGTON,907958,1018887
20-006760,2020-02,02/10/2020 15:28,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4169,LACLEDE AVE,38, , ,4169,LACLEDE,891908.8,1021246
20-006840,2020-02,02/10/2020 15:45,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",913,LOCUST ST,35, , ,913,LOCUST,907705.5,1018375
20-006785,2020-02,02/10/2020 16:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5970,DRURY LN,73, , ,5970,DRURY,892468.3,1048263
20-006785,2020-02,02/10/2020 16:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5970,DRURY LN,73, , ,5970,DRURY,892468.3,1048263
20-006790,2020-02,02/10/2020 16:00,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4100,GRAVOIS AVE,16, , ,4100,GRAVOIS,889986.9,1003390
20-006774,2020-02,02/10/2020 16:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4101,GRAVOIS AVE,16, , ,4101,GRAVOIS,889849,1003566
20-006750,2020-02,02/10/2020 16:04,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2018,MALLINCKRODT ST,65, ,APT B,2018,MALLINCKRODT,905042.1,1028872
20-006763,2020-02,02/10/2020 16:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,400,S KINGSHIGHWAY BLVD,38, ,@CHILDRENS HOSP,400,KINGSHIGHWAY,887074.8,1020998
20-006766,2020-02,02/10/2020 16:30,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2822,OSAGE ST,16, , ,2822,OSAGE,896457.8,1001225
20-006834,2020-02,02/10/2020 16:30,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",4466,ARCO AVE,39, , ,4466,ARCO,888514.7,1017728
20-006778,2020-02,02/10/2020 17:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2825,CHEROKEE ST,19, ,REAR,2825,CHEROKEE,897107.5,1005317
20-006772,2020-02,02/10/2020 17:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4320,CHIPPEWA ST,5, , ,4320,CHIPPEWA,887453.9,1003850
20-006836,2020-02,02/10/2020 17:09,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3153,WATSON RD,9, , ,3153,WATSON,878893.3,1009572
20-006783,2020-02,02/10/2020 17:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1,BARNES JEWISH HOSPITAL PLZ,38, ,@1 BARNES HOSPITAL PLZ,1, ,887396.8,1020150
20-006783,2020-02,02/10/2020 17:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1,BARNES JEWISH HOSPITAL PLZ,38, ,@1 BARNES HOSPITAL PLZ,1, ,887396.8,1020150
20-006783,2020-02,02/10/2020 17:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1,BARNES JEWISH HOSPITAL PLZ,38, ,@1 BARNES HOSPITAL PLZ,1, ,887396.8,1020150
20-006783,2020-02,02/10/2020 17:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1,BARNES JEWISH HOSPITAL PLZ,38, ,@1 BARNES HOSPITAL PLZ,1, ,887396.8,1020150
20-006775,2020-02,02/10/2020 17:23,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHOUTEAU AVE / S GRAND BLVD,31, , , , ,895428.6,1016901
20-006773,2020-02,02/10/2020 17:35,Y, , ,1, ,183999,5,DRUGS-SALE/OTHR UNSPEC DRUG,4956,ST LOUIS AVE,55, , ,4014,UNION,890289.6,1033199
20-006781,2020-02,02/10/2020 17:42,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4206,W KENNERLY AVE,57, ,@TANDY REC CENT,4206,KENNERLY,894940.6,1029375
20-006876,2020-02,02/10/2020 18:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2602,UNION BLVD,52, , ,2602,UNION,887666.2,1033195
20-006936,2020-02,02/10/2020 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5946,HIGHLAND AVE,50, , ,5946,HIGHLAND,882556,1035765
20-006841,2020-02,02/10/2020 18:00,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,5519,FINKMAN ST,6, , ,5519,FINKMAN,880345.8,998971.6
20-006999,2020-02,02/10/2020 18:20,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,515,OLIVE ST,35,BRANDONVIEW LLC. APARTMENTS,LOBBY,515,OLIVE,908839.4,1017725
20-006797,2020-02,02/10/2020 18:40,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4641,BESSIE AVE,69, ,APT B,745,WALTON,894827.9,1036202
20-006791,2020-02,02/10/2020 18:40,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,0,LEE AVE / N NEWSTEAD AVE,68, ,GRN TAHOE CN5G5H, , ,896426.4,1034571
20-006793,2020-02,02/10/2020 18:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1417,N 9TH ST,62, , ,1417,9TH,908777.9,1021690
20-006860,2020-02,02/10/2020 19:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5153,RAYMOND AVE,51, , ,5153,RAYMOND,886453.8,1028465
20-006798,2020-02,02/10/2020 19:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5220,WABADA AVE,52, ,APT A SECOND FLOOR IN BACK OF LOC,5220,WABADA,887815.4,1032513
20-006800,2020-02,02/10/2020 19:45,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4225,PAGE BLVD,58, , ,4225,PAGE,894189.6,1026452
20-006800,2020-02,02/10/2020 19:45,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4225,PAGE BLVD,58, , ,4225,PAGE,894189.6,1026452
20-006803,2020-02,02/10/2020 19:55,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3952,BATES ST,3, , ,3952,BATES,888144.8,997311.8
20-006807,2020-02,02/10/2020 20:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3009,KEOKUK ST,16, , ,3009,KEOKUK,895784.8,1002186
20-006802,2020-02,02/10/2020 20:15,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3314,TEXAS AVE,30, , ,3314,TEXAS,898500.3,1005491
20-006855,2020-02,02/10/2020 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2816,CHIPPEWA ST,16, , ,2816,CHIPPEWA,896735.5,1002519
20-006808,2020-02,02/10/2020 21:00,Y, , ,1, ,130000,2,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3651,BLAINE AVE,29, , ,3651,BLAINE,894263.6,1014488
20-006942,2020-02,02/10/2020 21:30,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4327,S 38TH ST,16, , ,4327,38TH,892008.4,1000709
20-006811,2020-02,02/10/2020 21:55,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1300,BIDDLE ST,61, , , , ,906894.8,1020971
20-006842,2020-02,02/10/2020 22:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4949,LOUGHBOROUGH AVE,6, , ,4949,LOUGHBOROUGH,881298.3,996862.9
20-007129,2020-02,02/10/2020 22:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4069,HOLLY HILLS BLVD,80, , ,4069,HOLLY HILLS,886131.5,995567.6
20-006810,2020-02,02/10/2020 22:00,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,0,N 14TH ST / MULLANPHY ST,60, , , , ,907140.6,1023121
20-007087,2020-02,02/10/2020 23:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5520,NATURAL BRIDGE AVE,50, , ,5520,NATURAL BRIDGE,887358.4,1037172
20-006816,2020-02,02/10/2020 23:05,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,1029,GIMBLIN ST,74, , ,1029,GIMBLIN,896124.6,1048817
20-006814,2020-02,02/10/2020 23:08,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8445,NEWBY ST,74, ,FRONT PORCH,8445,NEWBY,895740.9,1049215
20-006814,2020-02,02/10/2020 23:08,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8445,NEWBY ST,74, ,FRONT PORCH,8445,NEWBY,895740.9,1049215
20-006813,2020-02,02/10/2020 23:10,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,817,MCLARAN AVE,74, , ,817,MCLARAN,897055.9,1049384
20-006817,2020-02,02/10/2020 23:15,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3854,LOUISIANA AVE,16,DAD S COOKIES,#1108322,3854,LOUISIANA,894345.4,1002374
20-006815,2020-02,02/10/2020 23:48,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N 19TH ST / ANGELICA ST,65, , , , ,904729.4,1031199
20-006838,2020-02,02/11/2020 00:05,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5191,ROSA AVE,6, , ,5191,ROSA,881637.4,1000461
20-006820,2020-02,02/11/2020 00:32,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / VISTA AVE,31, , , , ,895082.2,1015537
20-006829,2020-02,02/11/2020 01:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 11TH ST / WASHINGTON AVE,35, , , , ,907375.6,1018946
20-006823,2020-02,02/11/2020 01:03,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4160,GROVE ST,67, , ,4150,GROVE,903031.3,1031133
20-006826,2020-02,02/11/2020 01:33,Y, , ,1, ,266520,4,PUBLIC ORDER-TRESPASSING ON SCHOOL PROPERTY,3545,LINDELL BLVD,77, ,@SLU - WOOL CENTER,3545,LINDELL,896904.9,1020990
20-006828,2020-02,02/11/2020 02:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,8115,SOUTH PARK CT,1, , ,3655,POEPPING,884748.4,989348.3
20-006865,2020-02,02/11/2020 02:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4921,EMERSON AVE,72, , ,4921,EMERSON,890932.3,1040680
20-006827,2020-02,02/11/2020 02:35,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3145,S GRAND BLVD,15, , ,3145,GRAND,893723,1007999
20-006831,2020-02,02/11/2020 03:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5250,HIGHLAND AVE,52, , ,5252,HIGHLAND,887738,1032978
20-006830,2020-02,02/11/2020 03:37,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,DODIER ST / GLASGOW AVE,59, , , , ,901246.4,1027547
20-006833,2020-02,02/11/2020 04:50,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3732,S GRAND BLVD,19,AFGHAN MARKET, ,3732,GRAND,893427.4,1003424
20-007010,2020-02,02/11/2020 05:00,Y, , ,1, , 73313,4,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1118,DESTREHAN ST,65, , ,1118,DESTREHAN,906595.9,1029103
20-006905,2020-02,02/11/2020 06:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4236,DESOTO AVE,67, , ,4236,DESOTO,901037.4,1032780
20-007280,2020-02,02/11/2020 07:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2501,N 11TH ST,63, ,@GREATER LEONARD MB CHURCH,2501,11TH,907777.9,1025709
20-006837,2020-02,02/11/2020 07:02,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / WATSON RD,8, , , , ,876817.6,1004592
20-008371,2020-02,02/11/2020 08:00,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,3868,ARSENAL ST,15, , ,3868,ARSENAL,892044.1,1008549
20-006873,2020-02,02/11/2020 08:00,Y, , ,1, ,151110,0,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1533,BAVONA DR,0, , ,1533,BAVONA,901229.9,1070898
20-006859,2020-02,02/11/2020 08:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / JACKSON ST,74, , , , ,897781.7,1053134
20-006890,2020-02,02/11/2020 08:48,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,DR MARTIN LUTHER KING DR / PEN,58,VANDEVENTER PLACE APARTMENTS, , , ,893765.3,1027583
20-006862,2020-02,02/11/2020 08:50,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3342,ILLINOIS AVE,22, , ,3342,ILLINOIS,899778,1005027
20-007543,2020-02,02/11/2020 09:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8880,N BROADWAY,74,SPEEDY GAS STATION, ,888,BROADWAY,897929.1,1053370
